Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1327860;1000014783500989000;63853796022029;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327861;1000014783505641500;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327862;1000014783510644800;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327863;1000014783515648100;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327864;1000014783520652000;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327865;1000014783525689300;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327866;1000014783530709900;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327867;1000014783535717900;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327868;1000014783540732200;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327869;1000014783545746500;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327870;1000014783550785300;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327871;1000014783555799600;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327872;1000014783560813900;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327873;1000014783565817200;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327874;1000014783570831500;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327875;1000014783575834800;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327876;1000014783580824800;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327877;1000014783585837900;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327878;1000014783590876200;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1327879;1000014783595994400;63853796022030;(-0.043, 3.495, 0.599);(-0.584, 0.672, -0.183, -0.416);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
