Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
219099;1000004693004674200;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.037, 0.078, 0.996);(0.000, 0.000, 0.000);56.975;VALID;(0.372, 0.322, 0.871);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.054, 0.133, 0.990);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1020043;0
219100;1000004693009697400;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.047, 0.093, 0.995);(0.000, 0.000, 0.000);56.975;VALID;(0.384, 0.386, 0.839);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.061, 0.137, 0.989);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.08659131;0
219101;1000004693014652900;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.054, 0.107, 0.993);(0.000, 0.000, 0.000);56.975;VALID;(0.396, 0.409, 0.822);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.066, 0.140, 0.988);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.08081471;0
219102;1000004693019676100;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.059, 0.127, 0.990);(0.000, 0.000, 0.000);56.975;VALID;(0.402, 0.414, 0.817);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.070, 0.150, 0.986);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.08031239;0
219103;1000004693024689600;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.062, 0.133, 0.989);(0.000, 0.000, 0.000);56.975;VALID;(0.405, 0.439, 0.802);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.072, 0.150, 0.986);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07533371;0
219104;1000004693029695400;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.064, 0.146, 0.987);(0.000, 0.000, 0.000);56.975;VALID;(0.407, 0.443, 0.799);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.075, 0.157, 0.985);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07541484;0
219105;1000004693034667700;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.066, 0.157, 0.985);(0.000, 0.000, 0.000);56.975;VALID;(0.408, 0.444, 0.798);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.076, 0.163, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07580568;0
219106;1000004693039707700;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.067, 0.155, 0.986);(0.000, 0.000, 0.000);56.975;VALID;(0.410, 0.434, 0.802);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.077, 0.160, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07678194;0
219107;1000004693044810000;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.067, 0.162, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.409, 0.440, 0.800);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.078, 0.165, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07654642;0
219108;1000004693049785700;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.068, 0.160, 0.985);(0.000, 0.000, 0.000);56.975;VALID;(0.410, 0.442, 0.798);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.079, 0.162, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07571002;0
219109;1000004693054799200;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, 0.158, 0.985);(0.000, 0.000, 0.000);56.975;INVALID;;;;;;VALID;(-0.079, 0.160, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;2;0
219110;1000004693059822400;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, 0.157, 0.985);(0.000, 0.000, 0.000);56.975;VALID;(0.414, 0.428, 0.803);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.079, 0.159, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07710301;0
219111;1000004693064835900;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.070, 0.156, 0.985);(0.000, 0.000, 0.000);56.975;VALID;(0.412, 0.436, 0.800);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.079, 0.158, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07574053;0
219112;1000004693069795500;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.072, 0.162, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.404, 0.438, 0.803);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.080, 0.162, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07689818;0
219113;1000004693074809000;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.073, 0.166, 0.983);(0.000, 0.000, 0.000);56.975;VALID;(0.405, 0.400, 0.822);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.081, 0.166, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.0840037;0
219114;1000004693079822500;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.074, 0.163, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.404, 0.409, 0.818);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.081, 0.163, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.08216327;0
219115;1000004693084826500;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.075, 0.166, 0.983);(0.000, 0.000, 0.000);56.975;VALID;(0.403, 0.418, 0.814);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.081, 0.166, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.08100535;0
219116;1000004693089844300;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.074, 0.162, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.311, 0.390, 0.867);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.081, 0.163, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.09917343;0
219117;1000004693094859100;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.075, 0.166, 0.983);(0.000, 0.000, 0.000);56.975;VALID;(0.334, 0.392, 0.857);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.082, 0.166, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.09584208;0
219118;1000004693099910000;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.076, 0.168, 0.983);(0.000, 0.000, 0.000);56.975;VALID;(0.314, 0.336, 0.888);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.082, 0.168, 0.982);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1134229;0
219119;1000004693104923500;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.077, 0.165, 0.983);(0.000, 0.000, 0.000);56.975;VALID;(0.312, 0.263, 0.913);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.082, 0.165, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1294792;0
219120;1000004693109933500;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.078, 0.163, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.329, 0.309, 0.892);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.082, 0.163, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1150371;0
219121;1000004693114931200;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.079, 0.161, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.331, 0.333, 0.883);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.082, 0.162, 0.983);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.10926;0
219122;1000004693119947000;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.076, 0.158, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.264, 0.294, 0.919);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.083, 0.159, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1362092;0
219123;1000004693124973000;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.077, 0.158, 0.984);(0.000, 0.000, 0.000);56.975;INVALID;;;;;;VALID;(-0.083, 0.159, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;2;0
219124;1000004693129986500;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.078, 0.158, 0.984);(0.000, 0.000, 0.000);56.975;INVALID;;;;;;VALID;(-0.083, 0.159, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;2;0
219125;1000004693135001300;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.078, 0.158, 0.984);(0.000, 0.000, 0.000);56.975;VALID;(0.406, 0.456, 0.792);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.083, 0.158, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.07290034;0
219129;1000004693155035300;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.077, 0.157, 0.985);(0.000, 0.000, 0.000);56.975;VALID;(0.056, 0.141, 0.988);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.083, 0.157, 0.984);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.4021673;0
219130;1000004693160039000;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.073, 0.150, 0.986);(0.000, 0.000, 0.000);56.975;VALID;(0.192, 0.234, 0.953);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.084, 0.149, 0.985);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1848735;0
219131;1000004693165053800;63854821541535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.074, 0.149, 0.986);(0.000, 0.000, 0.000);56.975;VALID;(0.242, 0.254, 0.936);(-0.028, 0.000, 0.000);0.000;0.000;7.768;VALID;(-0.084, 0.148, 0.985);(0.028, 0.000, 0.000);0.000;0.000;7.441;0.1525302;0
