Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2384508;1000015546541288700;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.130, -0.109, 0.986);(0.000, 0.000, 0.000);61.400;VALID;(0.016, -0.110, 0.994);(-0.031, 0.000, 0.000);0.272;1.756;6.459;VALID;(-0.334, -0.103, 0.937);(0.031, 0.000, 0.000);0.251;1.658;6.592;0.1684748;0
2384509;1000015546546276800;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.129, -0.108, 0.986);(0.000, 0.000, 0.000);61.400;VALID;(0.016, -0.109, 0.994);(-0.031, 0.000, 0.000);0.272;1.755;6.459;VALID;(-0.334, -0.103, 0.937);(0.031, 0.000, 0.000);0.251;1.656;6.592;0.168635;0
2384510;1000015546551307500;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.127, -0.108, 0.986);(0.000, 0.000, 0.000);61.400;VALID;(0.016, -0.108, 0.994);(-0.031, 0.000, 0.000);0.272;1.754;6.459;VALID;(-0.333, -0.102, 0.937);(0.031, 0.000, 0.000);0.251;1.655;6.592;0.168765;0
2384511;1000015546556329900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.126, -0.107, 0.986);(0.000, 0.000, 0.000);61.400;VALID;(0.016, -0.108, 0.994);(-0.031, 0.000, 0.000);0.272;1.754;6.459;VALID;(-0.333, -0.101, 0.938);(0.031, 0.000, 0.000);0.251;1.654;6.592;0.1688472;0
2384512;1000015546561293700;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.124, -0.106, 0.987);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.107, 0.994);(-0.031, 0.000, 0.000);0.271;1.753;6.459;VALID;(-0.333, -0.101, 0.938);(0.031, 0.000, 0.000);0.251;1.654;6.592;0.1689014;0
2384513;1000015546566316100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.124, -0.105, 0.987);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.106, 0.994);(-0.031, 0.000, 0.000);0.271;1.751;6.459;VALID;(-0.332, -0.100, 0.938);(0.031, 0.000, 0.000);0.251;1.653;6.592;0.1689947;0
2384514;1000015546571338500;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.117, -0.105, 0.988);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.106, 0.994);(-0.031, 0.000, 0.000);0.271;1.749;6.459;VALID;(-0.332, -0.100, 0.938);(0.031, 0.000, 0.000);0.251;1.653;6.592;0.169293;0
2384515;1000015546576379600;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.111, -0.105, 0.988);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.105, 0.994);(-0.031, 0.000, 0.000);0.270;1.745;6.459;VALID;(-0.331, -0.099, 0.938);(0.031, 0.000, 0.000);0.251;1.651;6.592;0.1696164;0
2384516;1000015546581410300;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.106, -0.104, 0.989);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.105, 0.994);(-0.031, 0.000, 0.000);0.270;1.741;6.459;VALID;(-0.330, -0.099, 0.939);(0.031, 0.000, 0.000);0.251;1.651;6.592;0.1700128;0
2384517;1000015546586442500;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.102, -0.104, 0.989);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.104, 0.994);(-0.031, 0.000, 0.000);0.269;1.739;6.459;VALID;(-0.329, -0.099, 0.939);(0.031, 0.000, 0.000);0.250;1.651;6.592;0.1704009;0
2384518;1000015546591473200;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.099, -0.103, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.104, 0.994);(-0.031, 0.000, 0.000);0.269;1.737;6.459;VALID;(-0.328, -0.098, 0.939);(0.031, 0.000, 0.000);0.250;1.650;6.592;0.1709308;0
2384519;1000015546596401900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.097, -0.103, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.103, 0.994);(-0.031, 0.000, 0.000);0.269;1.734;6.459;VALID;(-0.327, -0.098, 0.940);(0.031, 0.000, 0.000);0.250;1.649;6.592;0.1714893;0
2384520;1000015546601357500;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.100, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.017, -0.103, 0.995);(-0.031, 0.000, 0.000);0.268;1.732;6.459;VALID;(-0.326, -0.097, 0.940);(0.031, 0.000, 0.000);0.250;1.648;6.592;0.1719196;0
2384521;1000015546606388200;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.095, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.018, -0.102, 0.995);(-0.031, 0.000, 0.000);0.268;1.730;6.459;VALID;(-0.325, -0.097, 0.941);(0.031, 0.000, 0.000);0.250;1.647;6.592;0.172518;0
2384522;1000015546611424700;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.090, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.018, -0.102, 0.995);(-0.031, 0.000, 0.000);0.268;1.729;6.459;VALID;(-0.324, -0.097, 0.941);(0.031, 0.000, 0.000);0.250;1.647;6.592;0.1730951;0
2384523;1000015546616456900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.086, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.018, -0.102, 0.995);(-0.031, 0.000, 0.000);0.268;1.728;6.459;VALID;(-0.322, -0.097, 0.942);(0.031, 0.000, 0.000);0.250;1.646;6.592;0.1735944;0
2384524;1000015546621489100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.083, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.019, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.728;6.459;VALID;(-0.321, -0.097, 0.942);(0.031, 0.000, 0.000);0.250;1.645;6.592;0.1740902;0
2384525;1000015546626494300;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.019, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.727;6.459;VALID;(-0.320, -0.097, 0.942);(0.031, 0.000, 0.000);0.249;1.644;6.592;0.1745834;0
2384526;1000015546631526500;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.078, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.019, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.726;6.459;VALID;(-0.319, -0.097, 0.943);(0.031, 0.000, 0.000);0.249;1.644;6.592;0.1750589;0
2384527;1000015546636531700;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.076, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.020, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.725;6.459;VALID;(-0.318, -0.097, 0.943);(0.031, 0.000, 0.000);0.249;1.643;6.592;0.1754032;0
2384528;1000015546641563900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.074, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.021, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.724;6.459;VALID;(-0.317, -0.097, 0.944);(0.031, 0.000, 0.000);0.249;1.643;6.592;0.1757075;0
2384529;1000015546646569100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.073, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.021, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.316, -0.097, 0.944);(0.031, 0.000, 0.000);0.249;1.643;6.592;0.1759889;0
2384530;1000015546651491400;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.079, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.022, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.314, -0.097, 0.944);(0.031, 0.000, 0.000);0.249;1.643;6.592;0.1760373;0
2384531;1000015546656522900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.078, -0.102, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.023, -0.102, 0.995);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.313, -0.097, 0.945);(0.031, 0.000, 0.000);0.249;1.642;6.592;0.1762775;0
2384532;1000015546661554400;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.082, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.024, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.312, -0.097, 0.945);(0.031, 0.000, 0.000);0.249;1.642;6.592;0.1762894;0
2384533;1000015546666532500;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.084, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.026, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.311, -0.097, 0.945);(0.031, 0.000, 0.000);0.249;1.641;6.592;0.1761112;0
2384534;1000015546671564000;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.087, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.027, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.310, -0.097, 0.946);(0.031, 0.000, 0.000);0.249;1.640;6.592;0.175981;0
2384535;1000015546676633200;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.090, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.029, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.309, -0.097, 0.946);(0.031, 0.000, 0.000);0.249;1.639;6.592;0.1758884;0
2384536;1000015546681664700;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.092, -0.102, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.029, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.308, -0.097, 0.946);(0.031, 0.000, 0.000);0.248;1.637;6.592;0.17598;0
2384537;1000015546686696900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.096, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.030, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.723;6.459;VALID;(-0.307, -0.097, 0.947);(0.031, 0.000, 0.000);0.248;1.635;6.592;0.175871;0
2384538;1000015546691728400;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.101, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.031, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.722;6.459;VALID;(-0.307, -0.097, 0.947);(0.031, 0.000, 0.000);0.248;1.633;6.592;0.1757521;0
2384539;1000015546696759900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.103, -0.102, 0.989);(0.000, 0.000, 0.000);61.400;VALID;(0.032, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.722;6.459;VALID;(-0.306, -0.097, 0.947);(0.031, 0.000, 0.000);0.247;1.631;6.592;0.1757042;0
2384540;1000015546701730900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.098, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.102, 0.994);(-0.031, 0.000, 0.000);0.267;1.721;6.459;VALID;(-0.305, -0.098, 0.947);(0.031, 0.000, 0.000);0.247;1.629;6.592;0.1759138;0
2384541;1000015546706594700;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.096, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.266;1.721;6.459;VALID;(-0.305, -0.098, 0.947);(0.031, 0.000, 0.000);0.247;1.629;6.592;0.1760657;0
2384542;1000015546711590200;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.095, -0.102, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.266;1.720;6.459;VALID;(-0.304, -0.098, 0.947);(0.031, 0.000, 0.000);0.247;1.628;6.592;0.1762159;0
2384543;1000015546716727100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.093, -0.103, 0.990);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.266;1.719;6.459;VALID;(-0.304, -0.098, 0.948);(0.031, 0.000, 0.000);0.247;1.627;6.592;0.1763564;0
2384544;1000015546721758600;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.091, -0.103, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.266;1.717;6.459;VALID;(-0.304, -0.098, 0.948);(0.031, 0.000, 0.000);0.247;1.626;6.592;0.1765457;0
2384545;1000015546726731900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.088, -0.103, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.266;1.716;6.459;VALID;(-0.303, -0.098, 0.948);(0.031, 0.000, 0.000);0.247;1.626;6.592;0.1767366;0
2384546;1000015546731763400;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.086, -0.103, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.715;6.459;VALID;(-0.303, -0.098, 0.948);(0.031, 0.000, 0.000);0.247;1.625;6.592;0.1769637;0
2384547;1000015546736790100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.083, -0.103, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.714;6.459;VALID;(-0.303, -0.098, 0.948);(0.031, 0.000, 0.000);0.246;1.624;6.592;0.1771076;0
2384548;1000015546741821600;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.081, -0.103, 0.991);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.714;6.459;VALID;(-0.302, -0.098, 0.948);(0.031, 0.000, 0.000);0.246;1.623;6.592;0.1771885;0
2384549;1000015546746848300;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.079, -0.103, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.714;6.459;VALID;(-0.302, -0.098, 0.948);(0.031, 0.000, 0.000);0.246;1.622;6.592;0.1772898;0
2384550;1000015546751753000;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.077, -0.103, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.713;6.459;VALID;(-0.302, -0.098, 0.948);(0.031, 0.000, 0.000);0.246;1.622;6.592;0.1773758;0
2384551;1000015546756740200;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.075, -0.103, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.713;6.459;VALID;(-0.302, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.621;6.592;0.1774837;0
2384552;1000015546761766900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.074, -0.103, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.103, 0.994);(-0.031, 0.000, 0.000);0.265;1.713;6.459;VALID;(-0.302, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.621;6.592;0.1775293;0
2384553;1000015546766793600;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.072, -0.103, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.104, 0.994);(-0.031, 0.000, 0.000);0.265;1.713;6.459;VALID;(-0.302, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.620;6.592;0.1775969;0
2384554;1000015546771816600;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.071, -0.103, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.104, 0.994);(-0.031, 0.000, 0.000);0.265;1.713;6.459;VALID;(-0.301, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.621;6.592;0.1776688;0
2384555;1000015546776778900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.070, -0.104, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.104, 0.994);(-0.031, 0.000, 0.000);0.265;1.714;6.459;VALID;(-0.301, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.621;6.592;0.1777365;0
2384556;1000015546781781100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.070, -0.104, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.104, 0.994);(-0.031, 0.000, 0.000);0.265;1.714;6.459;VALID;(-0.301, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.621;6.592;0.1777399;0
2384557;1000015546786840200;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.104, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.104, 0.994);(-0.031, 0.000, 0.000);0.265;1.714;6.459;VALID;(-0.301, -0.099, 0.948);(0.031, 0.000, 0.000);0.246;1.621;6.592;0.1777583;0
2384558;1000015546791866900;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.104, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.104, 0.994);(-0.031, 0.000, 0.000);0.265;1.715;6.459;VALID;(-0.301, -0.100, 0.948);(0.031, 0.000, 0.000);0.246;1.622;6.592;0.1778405;0.1776244
2384559;1000015546796893600;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.105, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.105, 0.994);(-0.031, 0.000, 0.000);0.266;1.715;6.459;VALID;(-0.301, -0.100, 0.948);(0.031, 0.000, 0.000);0.246;1.622;6.592;0.1778824;0.8573064
2384560;1000015546801895800;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.105, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.105, 0.994);(-0.031, 0.000, 0.000);0.266;1.716;6.459;VALID;(-0.301, -0.100, 0.948);(0.031, 0.000, 0.000);0.246;1.622;6.592;0.1778756;0.8716908
2384561;1000015546806877800;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.105, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.106, 0.994);(-0.031, 0.000, 0.000);0.266;1.716;6.459;VALID;(-0.301, -0.101, 0.948);(0.031, 0.000, 0.000);0.246;1.623;6.592;0.1779028;0.8968955
2384562;1000015546811880000;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.106, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.106, 0.994);(-0.031, 0.000, 0.000);0.266;1.716;6.459;VALID;(-0.301, -0.101, 0.948);(0.031, 0.000, 0.000);0.246;1.623;6.592;0.1779408;0.8896593
2384563;1000015546816886400;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.106, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.107, 0.994);(-0.031, 0.000, 0.000);0.266;1.717;6.459;VALID;(-0.301, -0.102, 0.948);(0.031, 0.000, 0.000);0.246;1.624;6.592;0.1780285;0.8998228
2384564;1000015546821902100;63854832395010;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.069, -0.107, 0.992);(0.000, 0.000, 0.000);61.400;VALID;(0.033, -0.107, 0.994);(-0.031, 0.000, 0.000);0.266;1.717;6.459;VALID;(-0.301, -0.102, 0.948);(0.031, 0.000, 0.000);0.247;1.626;6.592;0.1781344;0.9020427
