Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
25928;1000003303070193100;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.024, -0.334, 0.942);(0.000, 0.000, 0.000);63.200;VALID;(0.156, -0.330, 0.931);(-0.032, 0.000, 0.000);0.288;1.889;6.553;VALID;(-0.302, -0.318, 0.899);(0.032, 0.000, 0.000);0.256;1.780;6.942;0.133585;0
25929;1000003303075198800;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.107, -0.257, 0.961);(0.000, 0.000, 0.000);63.200;VALID;(0.186, -0.254, 0.949);(-0.032, 0.000, 0.000);0.289;1.896;6.553;VALID;(-0.309, -0.246, 0.919);(0.032, 0.000, 0.000);0.256;1.780;6.942;0.1233488;0
25930;1000003303080210400;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.153, -0.212, 0.965);(0.000, 0.000, 0.000);63.200;VALID;(0.211, -0.210, 0.955);(-0.032, 0.000, 0.000);0.291;1.905;6.553;VALID;(-0.312, -0.204, 0.928);(0.032, 0.000, 0.000);0.256;1.780;6.942;0.1164318;0
25931;1000003303085216100;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.177, -0.189, 0.966);(0.000, 0.000, 0.000);63.200;VALID;(0.229, -0.187, 0.955);(-0.032, 0.000, 0.000);0.292;1.915;6.553;VALID;(-0.313, -0.182, 0.932);(0.032, 0.000, 0.000);0.257;1.781;6.942;0.1119594;0
25932;1000003303090164800;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.188, -0.177, 0.966);(0.000, 0.000, 0.000);63.200;VALID;(0.241, -0.175, 0.955);(-0.032, 0.000, 0.000);0.293;1.918;6.553;VALID;(-0.314, -0.171, 0.934);(0.032, 0.000, 0.000);0.257;1.782;6.942;0.1092508;0
25934;1000003303100199900;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.191, -0.174, 0.966);(0.000, 0.000, 0.000);63.200;VALID;(0.251, -0.172, 0.953);(-0.032, 0.000, 0.000);0.293;1.921;6.553;VALID;(-0.314, -0.169, 0.934);(0.032, 0.000, 0.000);0.257;1.783;6.942;0.1073771;0
25935;1000003303105214800;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.103, -0.260, 0.960);(0.000, 0.000, 0.000);63.200;VALID;(0.220, -0.255, 0.941);(-0.032, 0.000, 0.000);0.293;1.921;6.553;VALID;(-0.308, -0.249, 0.918);(0.032, 0.000, 0.000);0.257;1.784;6.942;0.1152048;0
25936;1000003303110229700;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.060, -0.297, 0.953);(0.000, 0.000, 0.000);63.200;VALID;(0.206, -0.291, 0.934);(-0.032, 0.000, 0.000);0.293;1.921;6.553;VALID;(-0.305, -0.283, 0.909);(0.032, 0.000, 0.000);0.257;1.785;6.942;0.1194141;0
25937;1000003303115244600;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.015, -0.367, 0.930);(0.000, 0.000, 0.000);63.200;VALID;(0.198, -0.360, 0.912);(-0.032, 0.000, 0.000);0.293;1.918;6.553;VALID;(-0.297, -0.351, 0.888);(0.032, 0.000, 0.000);0.257;1.785;6.942;0.1232641;0
25938;1000003303120243600;63854231485535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.073, -0.421, 0.904);(0.000, 0.000, 0.000);63.200;VALID;(0.184, -0.415, 0.891);(-0.032, 0.000, 0.000);0.292;1.911;6.553;VALID;(-0.290, -0.404, 0.867);(0.032, 0.000, 0.000);0.257;1.785;6.942;0.129245;0
