Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
100123;1000074986799699500;63854303166850;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
100124;1000074986804714800;63854303166850;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.359, -0.397, 0.845);(0.000, 0.000, 0.000);62.350;INVALID;;;;;;VALID;(-0.137, -0.185, 0.973);(0.031, 0.000, 0.000);0.000;0.000;5.920;2;0
100126;1000074986814730600;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
100127;1000074986819766700;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.340, -0.296, 0.893);(0.000, 0.000, 0.000);62.350;VALID;(0.122, 0.014, 0.992);(-0.031, 0.000, 0.000);0.000;0.000;5.908;INVALID;;;;;;2;0
100128;1000074986824782000;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.277, -0.173, 0.945);(0.000, 0.000, 0.000);62.350;VALID;(0.120, 0.007, 0.993);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.311, 0.006, 0.950);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1401846;0
100129;1000074986829792700;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.215, -0.110, 0.970);(0.000, 0.000, 0.000);62.350;VALID;(0.306, -0.243, 0.920);(-0.031, 0.000, 0.000);0.000;0.000;5.908;INVALID;;;;;;2;0
100130;1000074986834808000;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.160, -0.092, 0.983);(0.000, 0.000, 0.000);62.350;VALID;(0.235, -0.204, 0.950);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.052, -0.072, 0.996);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1733427;0
100133;1000074986849844700;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.153, -0.124, 0.980);(0.000, 0.000, 0.000);62.350;VALID;(0.199, -0.195, 0.960);(-0.031, 0.000, 0.000);0.000;0.000;5.908;INVALID;;;;;;2;0
100136;1000074986864888300;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.156, -0.155, 0.976);(0.000, 0.000, 0.000);62.350;VALID;(0.188, -0.198, 0.962);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.084, -0.208, 0.974);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.225976;0
100137;1000074986869899000;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.162, -0.171, 0.972);(0.000, 0.000, 0.000);62.350;VALID;(0.185, -0.199, 0.962);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.092, -0.207, 0.974);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.2222626;0
100139;1000074986879939400;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.167, -0.193, 0.967);(0.000, 0.000, 0.000);62.350;VALID;(0.185, -0.210, 0.960);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.128, -0.201, 0.971);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1964296;0
100140;1000074986884949300;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.165, -0.209, 0.964);(0.000, 0.000, 0.000);62.350;VALID;(0.177, -0.215, 0.960);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.119, -0.211, 0.970);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.2081373;0
100141;1000074986889968700;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.164, -0.220, 0.962);(0.000, 0.000, 0.000);62.350;VALID;(0.172, -0.233, 0.957);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.128, -0.226, 0.966);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.2048599;0
100142;1000074986894978600;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.164, -0.250, 0.954);(0.000, 0.000, 0.000);62.350;VALID;(0.169, -0.264, 0.950);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.140, -0.259, 0.956);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1994324;0
100143;1000074986899966800;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.157, -0.251, 0.955);(0.000, 0.000, 0.000);62.350;VALID;(0.178, -0.261, 0.949);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.145, -0.258, 0.955);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1907729;0
100146;1000074986914992500;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.156, -0.295, 0.943);(0.000, 0.000, 0.000);62.350;VALID;(0.171, -0.302, 0.938);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.167, -0.299, 0.939);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1820207;0
100149;1000074986930018000;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.153, -0.331, 0.931);(0.000, 0.000, 0.000);62.350;VALID;(0.163, -0.336, 0.928);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.197, -0.332, 0.922);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1701122;0
100151;1000074986940154400;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.151, -0.350, 0.924);(0.000, 0.000, 0.000);62.350;VALID;(0.160, -0.353, 0.922);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.298, -0.340, 0.892);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1318287;0
100152;1000074986945168100;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.148, -0.363, 0.920);(0.000, 0.000, 0.000);62.350;VALID;(0.154, -0.365, 0.918);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.284, -0.353, 0.891);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1382539;0
100153;1000074986950177900;63854303166851;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.147, -0.372, 0.917);(0.000, 0.000, 0.000);62.350;VALID;(0.152, -0.372, 0.916);(-0.031, 0.000, 0.000);0.000;0.000;5.908;VALID;(-0.289, -0.361, 0.887);(0.031, 0.000, 0.000);0.000;0.000;5.920;0.1374171;0
