Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
146320;1000002780055534500;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.195, 0.978);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.195, 0.978);(-0.032, 0.000, 0.000);0.426;2.537;5.954;VALID;(-0.080, -0.195, 0.978);(0.032, 0.000, 0.000);0.437;2.676;6.129;2;0
146321;1000002780060525000;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.195, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.195, 0.977);(-0.032, 0.000, 0.000);0.426;2.539;5.954;VALID;(-0.080, -0.195, 0.977);(0.032, 0.000, 0.000);0.437;2.678;6.129;2;0
146322;1000002780065529400;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.196, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.196, 0.977);(-0.032, 0.000, 0.000);0.427;2.540;5.954;VALID;(-0.080, -0.196, 0.977);(0.032, 0.000, 0.000);0.437;2.680;6.129;2;0
146323;1000002780070526200;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.197, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.197, 0.977);(-0.032, 0.000, 0.000);0.427;2.541;5.954;VALID;(-0.080, -0.197, 0.977);(0.032, 0.000, 0.000);0.438;2.682;6.129;2;0
146326;1000002780085545300;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.198, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.198, 0.977);(-0.032, 0.000, 0.000);0.427;2.541;5.954;VALID;(-0.080, -0.198, 0.977);(0.032, 0.000, 0.000);0.438;2.683;6.129;2;0.1751027
146327;1000002780090564000;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.198, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.198, 0.977);(-0.032, 0.000, 0.000);0.427;2.541;5.954;VALID;(-0.080, -0.198, 0.977);(0.032, 0.000, 0.000);0.438;2.684;6.129;2;0.1417524
146329;1000002780100631000;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.199, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.199, 0.977);(-0.032, 0.000, 0.000);0.427;2.541;5.954;VALID;(-0.080, -0.199, 0.977);(0.032, 0.000, 0.000);0.438;2.684;6.129;2;0.1329985
146330;1000002780105635400;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.199, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.199, 0.977);(-0.032, 0.000, 0.000);0.427;2.541;5.954;VALID;(-0.080, -0.199, 0.977);(0.032, 0.000, 0.000);0.438;2.685;6.129;2;0.1314435
146331;1000002780110598900;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.200, 0.977);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.200, 0.977);(-0.032, 0.000, 0.000);0.427;2.541;5.954;VALID;(-0.080, -0.200, 0.977);(0.032, 0.000, 0.000);0.438;2.687;6.129;2;0.1316057
146332;1000002780115617600;63854819628578;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.080, -0.200, 0.976);(0.000, 0.000, 0.000);63.250;VALID;(-0.080, -0.200, 0.976);(-0.032, 0.000, 0.000);0.427;2.542;5.954;VALID;(-0.080, -0.200, 0.976);(0.032, 0.000, 0.000);0.439;2.688;6.129;2;0.1405637
