Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
131333;1000002704937133800;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.113, 0.062, 0.992);(0.000, 0.000, 0.000);63.250;VALID;(0.137, -0.005, 0.991);(-0.032, 0.000, 0.000);0.282;1.677;5.954;VALID;(-0.113, 0.062, 0.992);(0.032, 0.000, 0.000);0.297;1.819;6.129;0.2331521;0
131334;1000002704942148100;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.110, 0.061, 0.992);(0.000, 0.000, 0.000);63.250;VALID;(0.140, 0.016, 0.990);(-0.032, 0.000, 0.000);0.277;1.652;5.954;VALID;(-0.110, 0.061, 0.992);(0.032, 0.000, 0.000);0.297;1.820;6.129;0.2434509;0
131335;1000002704947165700;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.108, 0.060, 0.992);(0.000, 0.000, 0.000);63.250;VALID;(0.233, 0.031, 0.972);(-0.032, 0.000, 0.000);0.276;1.644;5.954;VALID;(-0.108, 0.060, 0.992);(0.032, 0.000, 0.000);0.297;1.821;6.129;0.1806761;0
131336;1000002704952183300;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.106, 0.061, 0.992);(0.000, 0.000, 0.000);63.250;VALID;(0.311, 0.040, 0.949);(-0.032, 0.000, 0.000);0.275;1.640;5.954;VALID;(-0.106, 0.061, 0.992);(0.032, 0.000, 0.000);0.297;1.822;6.129;0.1461837;0
131337;1000002704957207000;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.106, 0.061, 0.993);(0.000, 0.000, 0.000);63.250;VALID;(0.357, 0.046, 0.933);(-0.032, 0.000, 0.000);0.275;1.637;5.954;VALID;(-0.106, 0.061, 0.993);(0.032, 0.000, 0.000);0.297;1.823;6.129;0.1307642;0
131338;1000002704962221300;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.104, 0.061, 0.993);(0.000, 0.000, 0.000);63.250;VALID;(0.384, 0.049, 0.922);(-0.032, 0.000, 0.000);0.317;1.888;5.954;VALID;(-0.104, 0.061, 0.993);(0.032, 0.000, 0.000);0.298;1.824;6.129;0.1228994;0
131339;1000002704967217700;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.103, 0.062, 0.993);(0.000, 0.000, 0.000);63.250;VALID;(0.397, 0.052, 0.916);(-0.032, 0.000, 0.000);0.323;1.923;5.954;VALID;(-0.103, 0.062, 0.993);(0.032, 0.000, 0.000);0.298;1.826;6.129;0.11951;0
131340;1000002704972243200;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.102, 0.061, 0.993);(0.000, 0.000, 0.000);63.250;VALID;(0.351, 0.053, 0.935);(-0.032, 0.000, 0.000);0.322;1.920;5.954;VALID;(-0.102, 0.061, 0.993);(0.032, 0.000, 0.000);0.298;1.828;6.129;0.1335638;0
131341;1000002704977239600;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.101, 0.060, 0.993);(0.000, 0.000, 0.000);63.250;VALID;(0.363, 0.053, 0.930);(-0.032, 0.000, 0.000);0.323;1.921;5.954;VALID;(-0.101, 0.060, 0.993);(0.032, 0.000, 0.000);0.299;1.832;6.129;0.1300234;0
131342;1000002704982281700;63854819553467;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.100, 0.058, 0.993);(0.000, 0.000, 0.000);63.250;VALID;(0.233, 0.055, 0.971);(-0.032, 0.000, 0.000);0.321;1.912;5.954;VALID;(-0.100, 0.058, 0.993);(0.032, 0.000, 0.000);0.299;1.835;6.129;0.1865605;0
