Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2166260;1000014452631490300;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.089, 0.070, 0.994);(0.000, 0.000, 0.000);61.725;VALID;(0.093, 0.070, 0.993);(-0.031, 0.000, 0.000);0.275;2.010;7.305;VALID;(0.086, 0.070, 0.994);(0.031, 0.000, 0.000);0.296;1.935;6.536;2;0.6545556
2166261;1000014452636490500;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.090, 0.070, 0.994);(0.000, 0.000, 0.000);61.725;VALID;(0.094, 0.070, 0.993);(-0.031, 0.000, 0.000);0.275;2.013;7.305;VALID;(0.086, 0.070, 0.994);(0.031, 0.000, 0.000);0.296;1.935;6.536;2;0.6451074
2166262;1000014452641484100;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.091, 0.070, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.095, 0.070, 0.993);(-0.031, 0.000, 0.000);0.276;2.015;7.305;VALID;(0.087, 0.070, 0.994);(0.031, 0.000, 0.000);0.296;1.936;6.536;2;0.6056694
2166263;1000014452646484300;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.091, 0.071, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.095, 0.071, 0.993);(-0.031, 0.000, 0.000);0.276;2.017;7.305;VALID;(0.087, 0.071, 0.994);(0.031, 0.000, 0.000);0.296;1.936;6.536;2;0.6082537
2166264;1000014452651513600;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.092, 0.071, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.096, 0.071, 0.993);(-0.031, 0.000, 0.000);0.276;2.018;7.305;VALID;(0.088, 0.071, 0.994);(0.031, 0.000, 0.000);0.296;1.936;6.536;2;0.573769
2166265;1000014452656513800;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.092, 0.072, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.097, 0.072, 0.993);(-0.031, 0.000, 0.000);0.276;2.019;7.305;VALID;(0.088, 0.072, 0.994);(0.031, 0.000, 0.000);0.296;1.936;6.536;2;0.4856918
2166266;1000014452661533100;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.093, 0.073, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.097, 0.073, 0.993);(-0.031, 0.000, 0.000);0.276;2.019;7.305;VALID;(0.088, 0.073, 0.993);(0.031, 0.000, 0.000);0.296;1.937;6.536;2;0.4520154
2166267;1000014452666568900;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.093, 0.074, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.097, 0.074, 0.993);(-0.031, 0.000, 0.000);0.277;2.020;7.305;VALID;(0.088, 0.074, 0.993);(0.031, 0.000, 0.000);0.297;1.939;6.536;2;0.4207825
2166268;1000014452671576200;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.093, 0.074, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.098, 0.074, 0.992);(-0.031, 0.000, 0.000);0.277;2.021;7.305;VALID;(0.088, 0.074, 0.993);(0.031, 0.000, 0.000);0.297;1.940;6.536;2;0.4230965
2166269;1000014452676583500;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.094, 0.075, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.098, 0.075, 0.992);(-0.031, 0.000, 0.000);0.277;2.022;7.305;VALID;(0.089, 0.075, 0.993);(0.031, 0.000, 0.000);0.297;1.940;6.536;2;0.4513346
2166270;1000014452681612200;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.094, 0.076, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.099, 0.076, 0.992);(-0.031, 0.000, 0.000);0.277;2.022;7.305;VALID;(0.089, 0.076, 0.993);(0.031, 0.000, 0.000);0.297;1.940;6.536;2;0.4136578
2166271;1000014452686640900;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.094, 0.078, 0.993);(0.000, 0.000, 0.000);61.725;VALID;(0.100, 0.078, 0.992);(-0.031, 0.000, 0.000);0.277;2.023;7.305;VALID;(0.090, 0.078, 0.993);(0.031, 0.000, 0.000);0.297;1.941;6.536;2;0.4181472
