Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
135781;1000245130238682200;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135782;1000245130243682200;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135783;1000245130248684500;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135784;1000245130253684500;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135785;1000245130258719400;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135786;1000245130263719400;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135787;1000245130268719400;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135788;1000245130273786600;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135789;1000245130278786600;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135790;1000245130283815400;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135791;1000245130288844200;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135792;1000245130293889200;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135793;1000245130298918000;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135794;1000245130303803400;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135795;1000245130308832200;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135796;1000245130313849700;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135797;1000245130318886700;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135798;1000245130323923700;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135799;1000245130328960700;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135800;1000245130333997700;63854473302922;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135801;1000245130339034700;63854473302923;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135802;1000245130344063500;63854473302923;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135803;1000245130349100500;63854473302923;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135804;1000245130354129300;63854473302923;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
135805;1000245130359001500;63854473302923;(0.043, 3.167, -0.715);(-0.007, 0.699, 0.005, 0.715);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
