Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2443901;1000015844232853300;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.201, 0.251, 0.947);(0.000, 0.000, 0.000);61.400;VALID;(0.228, 0.249, 0.941);(-0.031, 0.000, 0.000);0.299;1.934;6.459;VALID;(0.175, 0.252, 0.952);(0.031, 0.000, 0.000);0.293;1.934;6.592;1.116331;0.3431262
2443902;1000015844237858900;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.200, 0.250, 0.947);(0.000, 0.000, 0.000);61.400;VALID;(0.227, 0.249, 0.942);(-0.031, 0.000, 0.000);0.300;1.935;6.459;VALID;(0.174, 0.251, 0.952);(0.031, 0.000, 0.000);0.293;1.935;6.592;1.113267;0.4052744
2443903;1000015844242864500;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.199, 0.249, 0.948);(0.000, 0.000, 0.000);61.400;VALID;(0.226, 0.248, 0.942);(-0.031, 0.000, 0.000);0.300;1.936;6.459;VALID;(0.173, 0.251, 0.953);(0.031, 0.000, 0.000);0.293;1.935;6.592;1.111233;0.4435562
2443904;1000015844247859900;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.198, 0.248, 0.948);(0.000, 0.000, 0.000);61.400;VALID;(0.225, 0.247, 0.943);(-0.031, 0.000, 0.000);0.300;1.936;6.459;VALID;(0.172, 0.250, 0.953);(0.031, 0.000, 0.000);0.294;1.935;6.592;1.113207;0.437869
2443905;1000015844252873000;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.197, 0.247, 0.949);(0.000, 0.000, 0.000);61.400;VALID;(0.224, 0.245, 0.943);(-0.031, 0.000, 0.000);0.300;1.937;6.459;VALID;(0.171, 0.248, 0.954);(0.031, 0.000, 0.000);0.294;1.935;6.592;1.125617;0.4158036
2443906;1000015844257868400;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.197, 0.245, 0.949);(0.000, 0.000, 0.000);61.400;VALID;(0.223, 0.243, 0.944);(-0.031, 0.000, 0.000);0.300;1.938;6.459;VALID;(0.171, 0.246, 0.954);(0.031, 0.000, 0.000);0.294;1.936;6.592;1.127302;0.3855953
2443907;1000015844262865100;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.196, 0.242, 0.950);(0.000, 0.000, 0.000);61.400;VALID;(0.222, 0.241, 0.945);(-0.031, 0.000, 0.000);0.300;1.940;6.459;VALID;(0.170, 0.244, 0.955);(0.031, 0.000, 0.000);0.294;1.937;6.592;1.128726;0.3775115
2443908;1000015844267947600;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.195, 0.240, 0.951);(0.000, 0.000, 0.000);61.400;VALID;(0.222, 0.239, 0.945);(-0.031, 0.000, 0.000);0.301;1.942;6.459;VALID;(0.169, 0.241, 0.956);(0.031, 0.000, 0.000);0.294;1.937;6.592;1.127535;0.3932438
2443909;1000015844272964300;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.195, 0.238, 0.951);(0.000, 0.000, 0.000);61.400;VALID;(0.221, 0.237, 0.946);(-0.031, 0.000, 0.000);0.301;1.944;6.459;VALID;(0.169, 0.239, 0.956);(0.031, 0.000, 0.000);0.294;1.938;6.592;1.128658;0.3916843
2443910;1000015844277981000;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.195, 0.236, 0.952);(0.000, 0.000, 0.000);61.400;VALID;(0.221, 0.235, 0.947);(-0.031, 0.000, 0.000);0.301;1.947;6.459;VALID;(0.169, 0.237, 0.957);(0.031, 0.000, 0.000);0.294;1.938;6.592;1.132182;0.4300694
2443911;1000015844282997700;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.194, 0.234, 0.953);(0.000, 0.000, 0.000);61.400;VALID;(0.220, 0.233, 0.947);(-0.031, 0.000, 0.000);0.302;1.950;6.459;VALID;(0.168, 0.235, 0.957);(0.031, 0.000, 0.000);0.294;1.939;6.592;1.136966;0.4419605
2443912;1000015844288014400;63854832692760;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.193, 0.233, 0.953);(0.000, 0.000, 0.000);61.400;VALID;(0.219, 0.231, 0.948);(-0.031, 0.000, 0.000);0.302;1.953;6.459;VALID;(0.167, 0.234, 0.958);(0.031, 0.000, 0.000);0.294;1.939;6.592;1.142062;0.4548295
