Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
323569;1000004013292726400;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.419, -0.103, 0.902);(0.000, 0.000, 0.000);61.600;VALID;(-0.418, -0.103, 0.903);(-0.031, 0.000, 0.000);0.275;1.928;7.005;VALID;(-0.440, -0.102, 0.892);(0.031, 0.000, 0.000);0.288;1.906;6.630;2;0
323570;1000004013297771900;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.429, -0.107, 0.897);(0.000, 0.000, 0.000);61.600;VALID;(-0.428, -0.107, 0.897);(-0.031, 0.000, 0.000);0.276;1.934;7.005;VALID;(-0.441, -0.106, 0.891);(0.031, 0.000, 0.000);0.287;1.905;6.630;2;0
323571;1000004013302773700;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.440, -0.110, 0.891);(0.000, 0.000, 0.000);61.600;VALID;(-0.440, -0.110, 0.891);(-0.031, 0.000, 0.000);0.276;1.934;7.005;VALID;(-0.446, -0.110, 0.888);(0.031, 0.000, 0.000);0.287;1.905;6.630;2;0
323572;1000004013307777900;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.451, -0.114, 0.885);(0.000, 0.000, 0.000);61.600;VALID;(-0.451, -0.114, 0.885);(-0.031, 0.000, 0.000);0.276;1.934;7.005;VALID;(-0.454, -0.113, 0.884);(0.031, 0.000, 0.000);0.288;1.907;6.630;2;0
323573;1000004013312787000;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.455, -0.114, 0.883);(0.000, 0.000, 0.000);61.600;VALID;(-0.455, -0.114, 0.883);(-0.031, 0.000, 0.000);0.275;1.929;7.005;VALID;(-0.457, -0.114, 0.882);(0.031, 0.000, 0.000);0.288;1.907;6.630;2;0
323574;1000004013317804400;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.461, -0.116, 0.880);(0.000, 0.000, 0.000);61.600;VALID;(-0.461, -0.116, 0.880);(-0.031, 0.000, 0.000);0.276;1.934;7.005;VALID;(-0.462, -0.115, 0.879);(0.031, 0.000, 0.000);0.288;1.908;6.630;2;0
323575;1000004013322812800;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.470, -0.117, 0.875);(0.000, 0.000, 0.000);61.600;VALID;(-0.470, -0.117, 0.875);(-0.031, 0.000, 0.000);0.278;1.946;7.005;VALID;(-0.470, -0.117, 0.875);(0.031, 0.000, 0.000);0.288;1.909;6.630;2;0
323576;1000004013327821200;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.486, -0.123, 0.865);(0.000, 0.000, 0.000);61.600;VALID;(-0.486, -0.123, 0.865);(-0.031, 0.000, 0.000);0.278;1.951;7.005;VALID;(-0.485, -0.123, 0.866);(0.031, 0.000, 0.000);0.288;1.912;6.630;2;0
323577;1000004013332827300;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.496, -0.127, 0.859);(0.000, 0.000, 0.000);61.600;VALID;(-0.496, -0.127, 0.859);(-0.031, 0.000, 0.000);0.279;1.955;7.005;VALID;(-0.499, -0.126, 0.857);(0.031, 0.000, 0.000);0.289;1.913;6.630;2;0
323578;1000004013337854800;63854216022714;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.505, -0.130, 0.853);(0.000, 0.000, 0.000);61.600;VALID;(-0.505, -0.130, 0.853);(-0.031, 0.000, 0.000);0.279;1.955;7.005;VALID;(-0.511, -0.130, 0.850);(0.031, 0.000, 0.000);0.288;1.912;6.630;2;0
