Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1301188;1000073639527238200;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301189;1000073639532253400;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301190;1000073639537195900;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301191;1000073639542211100;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301192;1000073639547233400;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301193;1000073639552252900;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301194;1000073639557273400;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301195;1000073639562293900;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301196;1000073639567314400;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301197;1000073639572371500;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301198;1000073639577392000;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301199;1000073639582340000;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301200;1000073639587355200;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301201;1000073639592375900;63853873591796;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301202;1000073639597380900;63853873591797;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301203;1000073639602367500;63853873591797;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301204;1000073639607388200;63853873591797;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301205;1000073639612405700;63853873591797;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301206;1000073639617453100;63853873591797;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
1301207;1000073639622477000;63853873591797;(-0.011, 3.702, -0.149);(0.120, -0.332, 0.056, 0.934);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
