Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2411710;1000015682883994400;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.394, 0.159, 0.905);(0.000, 0.000, 0.000);61.400;VALID;(0.409, 0.159, 0.899);(-0.031, 0.000, 0.000);0.361;2.330;6.459;VALID;(0.383, 0.160, 0.910);(0.031, 0.000, 0.000);0.343;2.261;6.592;2;0
2411711;1000015682889045700;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.392, 0.159, 0.906);(0.000, 0.000, 0.000);61.400;VALID;(0.406, 0.160, 0.900);(-0.031, 0.000, 0.000);0.361;2.329;6.459;VALID;(0.381, 0.160, 0.910);(0.031, 0.000, 0.000);0.343;2.263;6.592;2;0
2411712;1000015682894038100;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.387, 0.160, 0.908);(0.000, 0.000, 0.000);61.400;VALID;(0.400, 0.161, 0.902);(-0.031, 0.000, 0.000);0.361;2.329;6.459;VALID;(0.379, 0.161, 0.911);(0.031, 0.000, 0.000);0.344;2.269;6.592;2;0
2411713;1000015682899049000;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.384, 0.160, 0.909);(0.000, 0.000, 0.000);61.400;VALID;(0.394, 0.161, 0.905);(-0.031, 0.000, 0.000);0.361;2.333;6.459;VALID;(0.377, 0.161, 0.912);(0.031, 0.000, 0.000);0.345;2.276;6.592;2;0
2411714;1000015682904073700;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.380, 0.161, 0.911);(0.000, 0.000, 0.000);61.400;VALID;(0.389, 0.162, 0.907);(-0.031, 0.000, 0.000);0.362;2.335;6.459;VALID;(0.374, 0.161, 0.913);(0.031, 0.000, 0.000);0.346;2.278;6.592;2;0
2411715;1000015682909084600;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.376, 0.161, 0.912);(0.000, 0.000, 0.000);61.400;VALID;(0.384, 0.162, 0.909);(-0.031, 0.000, 0.000);0.362;2.335;6.459;VALID;(0.371, 0.162, 0.915);(0.031, 0.000, 0.000);0.346;2.279;6.592;2;0
2411716;1000015682914094300;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.372, 0.161, 0.914);(0.000, 0.000, 0.000);61.400;VALID;(0.379, 0.162, 0.911);(-0.031, 0.000, 0.000);0.362;2.341;6.459;VALID;(0.368, 0.162, 0.916);(0.031, 0.000, 0.000);0.346;2.281;6.592;2;0
2411717;1000015682919105200;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.369, 0.162, 0.915);(0.000, 0.000, 0.000);61.400;VALID;(0.374, 0.163, 0.913);(-0.031, 0.000, 0.000);0.363;2.346;6.459;VALID;(0.365, 0.162, 0.917);(0.031, 0.000, 0.000);0.346;2.284;6.592;2;0
2411718;1000015682924114900;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.365, 0.162, 0.917);(0.000, 0.000, 0.000);61.400;VALID;(0.370, 0.163, 0.915);(-0.031, 0.000, 0.000);0.363;2.346;6.459;VALID;(0.362, 0.163, 0.918);(0.031, 0.000, 0.000);0.347;2.289;6.592;2;0
2411719;1000015682929124600;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.362, 0.163, 0.918);(0.000, 0.000, 0.000);61.400;VALID;(0.366, 0.164, 0.916);(-0.031, 0.000, 0.000);0.363;2.343;6.459;VALID;(0.359, 0.163, 0.919);(0.031, 0.000, 0.000);0.348;2.292;6.592;2;0
2411720;1000015682934121400;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.358, 0.164, 0.919);(0.000, 0.000, 0.000);61.400;VALID;(0.362, 0.164, 0.918);(-0.031, 0.000, 0.000);0.362;2.339;6.459;VALID;(0.356, 0.164, 0.920);(0.031, 0.000, 0.000);0.348;2.292;6.592;2;0
2411721;1000015682939131100;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.355, 0.164, 0.920);(0.000, 0.000, 0.000);61.400;VALID;(0.358, 0.165, 0.919);(-0.031, 0.000, 0.000);0.362;2.336;6.459;VALID;(0.353, 0.165, 0.921);(0.031, 0.000, 0.000);0.348;2.293;6.592;2;0
2411722;1000015682944135500;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.352, 0.167, 0.921);(0.000, 0.000, 0.000);61.400;VALID;(0.357, 0.166, 0.919);(-0.031, 0.000, 0.000);0.362;2.335;6.459;VALID;(0.348, 0.167, 0.923);(0.031, 0.000, 0.000);0.348;2.296;6.592;2;0
2411723;1000015682949156700;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.341, 0.171, 0.924);(0.000, 0.000, 0.000);61.400;VALID;(0.348, 0.169, 0.922);(-0.031, 0.000, 0.000);0.362;2.337;6.459;VALID;(0.334, 0.171, 0.927);(0.031, 0.000, 0.000);0.350;2.304;6.592;2;0
2411724;1000015682954196400;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.322, 0.175, 0.931);(0.000, 0.000, 0.000);61.400;VALID;(0.330, 0.173, 0.928);(-0.031, 0.000, 0.000);0.362;2.340;6.459;VALID;(0.314, 0.175, 0.933);(0.031, 0.000, 0.000);0.360;2.370;6.592;2;0
2411725;1000015682959200800;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.292, 0.180, 0.940);(0.000, 0.000, 0.000);61.400;VALID;(0.300, 0.178, 0.937);(-0.031, 0.000, 0.000);0.364;2.350;6.459;VALID;(0.283, 0.180, 0.942);(0.031, 0.000, 0.000);0.367;2.420;6.592;2;0
2411726;1000015682964246800;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.251, 0.188, 0.950);(0.000, 0.000, 0.000);61.400;VALID;(0.260, 0.185, 0.948);(-0.031, 0.000, 0.000);0.364;2.352;6.459;VALID;(0.242, 0.188, 0.952);(0.031, 0.000, 0.000);0.366;2.410;6.592;2;0
2411727;1000015682969251200;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.201, 0.198, 0.959);(0.000, 0.000, 0.000);61.400;VALID;(0.209, 0.196, 0.958);(-0.031, 0.000, 0.000);0.364;2.350;6.459;VALID;(0.194, 0.198, 0.961);(0.031, 0.000, 0.000);0.366;2.410;6.592;2;0
2411728;1000015682974255600;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.161, 0.209, 0.965);(0.000, 0.000, 0.000);61.400;VALID;(0.178, 0.206, 0.962);(-0.031, 0.000, 0.000);0.336;2.168;6.459;VALID;(0.145, 0.210, 0.967);(0.031, 0.000, 0.000);0.360;2.373;6.592;2;0
2411729;1000015682979257900;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.105, 0.223, 0.969);(0.000, 0.000, 0.000);61.400;VALID;(0.118, 0.221, 0.968);(-0.031, 0.000, 0.000);0.349;2.251;6.459;VALID;(0.093, 0.223, 0.970);(0.031, 0.000, 0.000);0.360;2.375;6.592;2;0
2411730;1000015682984259800;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.053, 0.239, 0.970);(0.000, 0.000, 0.000);61.400;VALID;(0.066, 0.237, 0.969);(-0.031, 0.000, 0.000);0.351;2.268;6.459;VALID;(0.041, 0.239, 0.970);(0.031, 0.000, 0.000);0.362;2.385;6.592;2;0
2411731;1000015682989262100;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.002, 0.253, 0.967);(0.000, 0.000, 0.000);61.400;VALID;(0.014, 0.252, 0.968);(-0.031, 0.000, 0.000);0.351;2.266;6.459;VALID;(-0.010, 0.253, 0.967);(0.031, 0.000, 0.000);0.358;2.362;6.592;2;0
2411732;1000015682994266500;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.038, 0.257, 0.966);(0.000, 0.000, 0.000);61.400;VALID;(-0.018, 0.256, 0.966);(-0.031, 0.000, 0.000);0.329;2.123;6.459;VALID;(-0.059, 0.257, 0.965);(0.031, 0.000, 0.000);0.358;2.363;6.592;2;0
2411733;1000015682999314700;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.085, 0.266, 0.960);(0.000, 0.000, 0.000);61.400;VALID;(-0.067, 0.266, 0.962);(-0.031, 0.000, 0.000);0.344;2.219;6.459;VALID;(-0.106, 0.265, 0.958);(0.031, 0.000, 0.000);0.359;2.364;6.592;2;0
2411734;1000015683004295300;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.129, 0.273, 0.953);(0.000, 0.000, 0.000);61.400;VALID;(-0.110, 0.273, 0.956);(-0.031, 0.000, 0.000);0.345;2.229;6.459;VALID;(-0.150, 0.272, 0.951);(0.031, 0.000, 0.000);0.357;2.356;6.592;2;0
2411735;1000015683009297600;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.167, 0.274, 0.947);(0.000, 0.000, 0.000);61.400;VALID;(-0.153, 0.275, 0.949);(-0.031, 0.000, 0.000);0.346;2.236;6.459;VALID;(-0.186, 0.274, 0.944);(0.031, 0.000, 0.000);0.355;2.339;6.592;2;0
2411736;1000015683014299900;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.195, 0.279, 0.940);(0.000, 0.000, 0.000);61.400;VALID;(-0.189, 0.279, 0.942);(-0.031, 0.000, 0.000);0.343;2.217;6.459;VALID;(-0.276, 0.303, 0.912);(0.031, 0.000, 0.000);0.331;2.180;6.592;0.5916479;0
2411737;1000015683019307000;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.217, 0.280, 0.935);(0.000, 0.000, 0.000);61.400;VALID;(-0.214, 0.280, 0.936);(-0.031, 0.000, 0.000);0.339;2.189;6.459;VALID;(-0.332, 0.324, 0.886);(0.031, 0.000, 0.000);0.325;2.140;6.592;0.3919026;0
2411738;1000015683024299900;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.253, 0.277, 0.927);(0.000, 0.000, 0.000);61.400;VALID;(-0.253, 0.277, 0.927);(-0.031, 0.000, 0.000);0.336;2.173;6.459;VALID;(-0.372, 0.338, 0.865);(0.031, 0.000, 0.000);0.325;2.143;6.592;0.334162;0
2411739;1000015683029321500;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.268, 0.376, 0.887);(0.000, 0.000, 0.000);61.400;VALID;(-0.268, 0.376, 0.887);(-0.031, 0.000, 0.000);0.325;2.097;6.459;VALID;(-0.399, 0.349, 0.848);(0.031, 0.000, 0.000);0.320;2.110;6.592;0.4119716;0
2411740;1000015683034309200;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.305, 0.333, 0.892);(0.000, 0.000, 0.000);61.400;VALID;(-0.305, 0.333, 0.892);(-0.031, 0.000, 0.000);0.316;2.043;6.459;VALID;(-0.422, 0.359, 0.832);(0.031, 0.000, 0.000);0.313;2.061;6.592;0.3993997;0
2411741;1000015683039344900;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.312, 0.313, 0.897);(0.000, 0.000, 0.000);61.400;VALID;(-0.313, 0.313, 0.897);(-0.031, 0.000, 0.000);0.317;2.046;6.459;VALID;(-0.439, 0.366, 0.821);(0.031, 0.000, 0.000);0.313;2.064;6.592;0.3155462;0
2411742;1000015683044381300;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.320, 0.305, 0.897);(0.000, 0.000, 0.000);61.400;VALID;(-0.320, 0.305, 0.897);(-0.031, 0.000, 0.000);0.319;2.061;6.459;VALID;(-0.452, 0.370, 0.812);(0.031, 0.000, 0.000);0.314;2.072;6.592;0.2785519;0
2411743;1000015683049386200;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.326, 0.299, 0.897);(0.000, 0.000, 0.000);61.400;VALID;(-0.326, 0.299, 0.897);(-0.031, 0.000, 0.000);0.319;2.059;6.459;VALID;(-0.467, 0.366, 0.805);(0.031, 0.000, 0.000);0.300;1.979;6.592;0.262258;0
2411744;1000015683054451900;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.331, 0.295, 0.896);(0.000, 0.000, 0.000);61.400;VALID;(-0.331, 0.295, 0.896);(-0.031, 0.000, 0.000);0.318;2.055;6.459;VALID;(-0.475, 0.379, 0.794);(0.031, 0.000, 0.000);0.314;2.067;6.592;0.2305102;0
2411755;1000015683109527700;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2411757;1000015683119543600;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.474, 0.273, 0.837);(0.000, 0.000, 0.000);61.400;INVALID;;;;;;VALID;(-0.523, 0.334, 0.785);(0.031, 0.000, 0.000);0.248;1.632;6.592;2;0
2411759;1000015683129673200;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.535, 0.258, 0.804);(0.000, 0.000, 0.000);61.400;INVALID;;;;;;VALID;(-0.547, 0.315, 0.775);(0.031, 0.000, 0.000);0.248;1.633;6.592;2;0
2411760;1000015683134674500;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.546, 0.245, 0.801);(0.000, 0.000, 0.000);61.400;VALID;(-0.540, 0.167, 0.825);(-0.031, 0.000, 0.000);0.306;1.975;6.459;VALID;(-0.558, 0.300, 0.774);(0.031, 0.000, 0.000);0.250;1.649;6.592;0.05121694;0
2411761;1000015683139651000;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.555, 0.230, 0.799);(0.000, 0.000, 0.000);61.400;VALID;(-0.546, 0.182, 0.817);(-0.031, 0.000, 0.000);0.325;2.101;6.459;VALID;(-0.569, 0.273, 0.776);(0.031, 0.000, 0.000);0.242;1.594;6.592;0.1323013;0
2411762;1000015683144652300;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.565, 0.227, 0.793);(0.000, 0.000, 0.000);61.400;VALID;(-0.452, 0.274, 0.849);(-0.031, 0.000, 0.000);0.330;2.128;6.459;VALID;(-0.584, 0.268, 0.766);(0.031, 0.000, 0.000);0.262;1.728;6.592;0.3337586;0
2411764;1000015683154660500;63854832531286;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.565, 0.215, 0.797);(0.000, 0.000, 0.000);61.400;VALID;(-0.504, 0.253, 0.826);(-0.031, 0.000, 0.000);0.334;2.155;6.459;VALID;(-0.584, 0.240, 0.776);(0.031, 0.000, 0.000);0.281;1.855;6.592;0.5417579;0
2411765;1000015683159667400;63854832531287;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.566, 0.201, 0.800);(0.000, 0.000, 0.000);61.400;VALID;(-0.527, 0.233, 0.817);(-0.031, 0.000, 0.000);0.339;2.191;6.459;VALID;(-0.585, 0.211, 0.783);(0.031, 0.000, 0.000);0.281;1.852;6.592;0.7113028;0
2411768;1000015683174760500;63854832531287;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.569, 0.191, 0.800);(0.000, 0.000, 0.000);61.400;VALID;(-0.539, 0.217, 0.814);(-0.031, 0.000, 0.000);0.350;2.262;6.459;VALID;(-0.589, 0.193, 0.785);(0.031, 0.000, 0.000);0.293;1.933;6.592;0.7862415;0
2411769;1000015683179774500;63854832531287;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.571, 0.184, 0.800);(0.000, 0.000, 0.000);61.400;VALID;(-0.546, 0.204, 0.812);(-0.031, 0.000, 0.000);0.355;2.293;6.459;VALID;(-0.591, 0.181, 0.786);(0.031, 0.000, 0.000);0.295;1.944;6.592;0.8552519;0
2411770;1000015683184793700;63854832531287;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.584, 0.183, 0.791);(0.000, 0.000, 0.000);61.400;VALID;(-0.553, 0.194, 0.810);(-0.031, 0.000, 0.000);0.358;2.314;6.459;VALID;(-0.612, 0.184, 0.769);(0.031, 0.000, 0.000);0.331;2.183;6.592;0.6832228;0
