Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
324661;1000076112297003700;63854304292289;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324662;1000076112302009400;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324663;1000076112307015100;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324664;1000076112312044700;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324665;1000076112317044000;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324666;1000076112322090900;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324667;1000076112327090200;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324668;1000076112332099300;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324669;1000076112337114900;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324671;1000076112287277561;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324672;1000076112292293450;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324673;1000076112357253300;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324674;1000076112362270200;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324675;1000076112367287100;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324677;1000076112377257700;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324678;1000076112382273300;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324679;1000076112387249900;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324681;1000076112397282400;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324682;1000076112402294900;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324683;1000076112407311800;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324684;1000076112412337000;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324685;1000076112417353900;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324686;1000076112422370800;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324688;1000076112432351900;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324689;1000076112437378300;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324690;1000076112442395200;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
324691;1000076112447388800;63854304292290;(1.504, 2.587, -1.569);(0.009, 0.985, -0.160, -0.060);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
